"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 09, 2005","255.00","257.80","258.82","253.59","154.76M","-1.09%"
"Jun 08, 2005","257.80","254.78","258.62","254.49","208.39M","1.19%"
"Jun 07, 2005","254.78","255.33","257.34","253.01","171.88M","-0.22%"
"Jun 06, 2005","255.33","260.52","260.52","254.37","214.41M","-1.99%"
"Jun 03, 2005","260.52","257.99","261.34","256.73","243.65M","0.98%"
"Jun 02, 2005","257.99","252.31","258.38","252.31","258.30M","2.25%"
"Jun 01, 2005","252.31","252.36","253.71","250.81","202.92M","-0.02%"
"May 31, 2005","252.36","249.78","253.78","247.90","284.79M","1.03%"
"May 30, 2005","249.78","244.53","249.78","241.39","165.10M","2.15%"
"May 27, 2005","244.53","240.54","246.12","240.54","175.93M","1.66%"
"May 26, 2005","240.54","241.20","241.35","239.01","117.54M","-0.27%"
"May 25, 2005","241.20","241.41","244.09","238.91","166.38M","-0.09%"
"May 24, 2005","241.41","243.29","245.76","240.02","151.11M","-0.77%"
"May 23, 2005","243.29","254.65","254.65","242.24","185.11M","-4.46%"
"May 20, 2005","254.65","252.06","256.34","252.06","216.07M","1.03%"
"May 18, 2005","252.06","248.46","252.48","248.29","253.58M","1.45%"
"May 17, 2005","248.46","249.21","252.03","247.72","197.08M","-0.30%"
"May 16, 2005","249.21","253.26","253.26","248.45","163.54M","-1.60%"
"May 13, 2005","253.26","251.14","253.26","249.37","213.53M","0.84%"
"May 12, 2005","251.14","246.63","252.30","246.39","320.04M","1.83%"
"May 11, 2005","246.63","246.88","246.88","243.09","157.54M","-0.10%"
"May 10, 2005","246.88","247.02","250.09","246.31","190.64M","-0.06%"
"May 09, 2005","247.02","249.51","250.49","245.94","176.01M","-1.00%"
"May 06, 2005","249.51","251.00","251.09","247.96","223.59M","-0.59%"
"May 05, 2005","251.00","245.60","251.81","245.60","301.07M","2.20%"
"May 04, 2005","245.60","241.38","247.65","241.38","262.86M","1.75%"
"May 03, 2005","241.38","242.53","243.39","240.21","175.88M","-0.47%"
"May 02, 2005","242.53","235.92","243.39","235.92","178.24M","2.80%"
"Apr 29, 2005","235.92","235.20","237.90","231.70","176.31M","0.31%"
"Apr 28, 2005","235.20","240.70","242.92","234.28","168.99M","-2.29%"
"Apr 27, 2005","240.70","244.84","244.84","239.42","142.46M","-1.69%"
"Apr 26, 2005","244.84","247.98","248.96","243.99","154.29M","-1.27%"
"Apr 25, 2005","247.98","247.31","248.59","246.27","163.23M","0.27%"
"Apr 22, 2005","247.31","244.19","249.53","244.19","241.79M","1.28%"
"Apr 21, 2005","244.19","241.76","244.19","238.25","224.57M","1.01%"
"Apr 20, 2005","241.76","241.44","245.94","240.62","270.25M","0.13%"
"Apr 19, 2005","241.44","232.86","241.44","232.51","206.14M","3.68%"
"Apr 18, 2005","232.86","238.53","238.53","228.88","209.43M","-2.38%"
"Apr 15, 2005","238.53","245.42","245.42","235.93","203.41M","-2.81%"
"Apr 14, 2005","245.42","252.93","253.22","244.44","152.61M","-2.97%"
"Apr 13, 2005","252.93","250.78","253.69","246.32","203.15M","0.86%"
"Apr 12, 2005","250.78","253.70","258.35","249.59","201.41M","-1.15%"
"Apr 11, 2005","253.70","257.86","259.69","252.75","139.26M","-1.61%"
"Apr 08, 2005","257.86","258.31","261.04","256.60","148.03M","-0.17%"
"Apr 07, 2005","258.31","260.57","262.29","257.33","193.85M","-0.87%"
"Apr 06, 2005","260.57","256.83","262.27","256.83","189.28M","1.46%"
"Apr 05, 2005","256.83","254.45","256.83","251.87","141.91M","0.94%"
"Apr 04, 2005","254.45","257.41","259.74","253.37","126.02M","-1.15%"
"Apr 01, 2005","257.41","255.58","259.83","255.38","217.45M","0.72%"
"Mar 31, 2005","255.58","246.01","255.58","246.01","288.75M","3.89%"
"Mar 30, 2005","246.01","244.80","247.89","243.55","160.62M","0.49%"
"Mar 29, 2005","244.80","248.42","249.34","242.44","147.32M","-1.46%"
"Mar 28, 2005","248.42","255.03","255.88","247.84","156.76M","-2.59%"
"Mar 25, 2005","255.03","250.68","255.25","250.41","215.63M","1.74%"
"Mar 24, 2005","250.68","244.39","251.20","244.39","227.19M","2.57%"
"Mar 23, 2005","244.39","252.18","252.18","241.59","234.80M","-3.09%"
"Mar 22, 2005","252.18","246.37","252.18","244.22","163.32M","2.36%"
"Mar 21, 2005","246.37","253.49","254.06","244.57","143.95M","-2.81%"
"Mar 18, 2005","253.49","244.76","254.59","244.76","256.27M","3.57%"
"Mar 17, 2005","244.76","253.32","258.36","238.75","346.75M","-3.38%"
"Mar 16, 2005","253.32","265.47","265.47","252.58","258.94M","-4.58%"
"Mar 15, 2005","265.47","269.37","270.59","261.57","271.95M","-1.45%"
"Mar 14, 2005","269.37","275.73","275.73","268.17","174.98M","-2.31%"
"Mar 11, 2005","275.73","275.20","277.16","274.72","160.82M","0.19%"
"Mar 10, 2005","275.20","277.46","279.36","273.57","252.17M","-0.81%"
"Mar 09, 2005","277.46","276.98","278.12","274.63","230.22M","0.17%"
"Mar 08, 2005","276.98","277.90","279.29","275.94","142.63M","-0.33%"
"Mar 07, 2005","277.90","276.63","278.84","275.39","203.63M","0.46%"
"Mar 04, 2005","276.63","275.59","278.02","272.96","208.34M","0.38%"
"Mar 03, 2005","275.59","272.26","278.08","272.24","180.55M","1.22%"
"Mar 02, 2005","272.26","277.68","279.65","271.69","216.92M","-1.95%"
"Mar 01, 2005","277.68","283.96","284.00","276.32","263.36M","-2.21%"
"Feb 28, 2005","283.96","280.31","284.10","278.62","282.50M","1.30%"
"Feb 25, 2005","280.31","273.55","280.67","272.95","245.49M","2.47%"
"Feb 24, 2005","273.55","269.21","274.45","269.21","218.19M","1.61%"
"Feb 23, 2005","269.21","266.57","269.21","264.04","181.62M","0.99%"
"Feb 22, 2005","266.57","268.64","271.21","265.54","185.03M","-0.77%"
"Feb 21, 2005","268.64","272.93","273.93","267.21","237.63M","-1.57%"
"Feb 18, 2005","272.93","270.00","273.00","268.68","180.89M","1.09%"
"Feb 17, 2005","270.00","276.62","277.99","268.69","251.25M","-2.39%"
"Feb 16, 2005","276.62","281.64","281.64","268.90","356.29M","-1.78%"
"Feb 15, 2005","281.64","280.04","283.25","279.22","333.98M","0.57%"
"Feb 14, 2005","280.04","277.36","280.65","277.36","256.33M","0.97%"
"Feb 11, 2005","277.36","273.09","279.55","272.35","337.27M","1.56%"
"Feb 10, 2005","273.09","275.28","277.77","270.95","307.27M","-0.80%"
"Feb 09, 2005","275.28","282.70","283.66","273.78","278.50M","-2.62%"
"Feb 08, 2005","282.70","282.02","283.15","279.25","271.27M","0.24%"
"Feb 07, 2005","282.02","278.13","284.03","278.13","336.20M","1.40%"
"Feb 04, 2005","278.13","275.55","278.99","274.65","359.18M","0.94%"
"Feb 03, 2005","275.55","279.37","280.74","274.77","443.41M","-1.37%"
"Feb 02, 2005","279.37","278.50","282.78","277.29","473.27M","0.31%"
"Feb 01, 2005","278.50","273.30","278.60","273.30","353.40M","1.90%"
"Jan 31, 2005","273.30","270.74","273.54","268.51","248.53M","0.95%"
"Jan 28, 2005","270.74","273.03","274.71","269.75","281.91M","-0.84%"
"Jan 27, 2005","273.03","270.56","276.62","270.56","431.96M","0.91%"
"Jan 26, 2005","270.56","268.60","272.84","267.82","308.17M","0.73%"
"Jan 25, 2005","268.60","264.69","268.61","262.47","306.52M","1.48%"
"Jan 24, 2005","264.69","269.18","269.52","263.22","328.95M","-1.67%"
"Jan 19, 2005","269.18","268.13","269.18","264.43","141.37M","0.39%"
"Jan 18, 2005","268.13","268.63","269.06","266.24","249.12M","-0.19%"
"Jan 17, 2005","268.63","263.63","268.63","263.60","300.82M","1.90%"
"Jan 14, 2005","263.63","264.93","267.50","262.40","508.81M","-0.49%"
"Jan 13, 2005","264.93","262.71","265.66","260.82","377.04M","0.85%"
"Jan 12, 2005","262.71","261.10","265.75","258.04","394.79M","0.62%"
"Jan 11, 2005","261.10","256.05","261.81","255.82","405.22M","1.97%"
"Jan 10, 2005","256.05","251.85","257.31","251.42","363.57M","1.17%"
"Jan 07, 2005","253.08","245.62","253.08","244.81","303.73M","3.04%"
"Jan 06, 2005","245.62","244.23","245.88","242.38","161.82M","0.57%"
"Jan 05, 2005","244.23","250.42","250.42","242.64","206.22M","-2.47%"
"Jan 04, 2005","250.42","254.45","256.02","249.93","268.83M","-1.58%"
"Jan 03, 2005","254.45","249.72","255.08","249.18","227.80M","1.89%"
"Dec 29, 2004","249.72","249.36","251.06","248.38","349.36M","0.14%"
"Dec 28, 2004","249.36","245.91","249.36","245.84","248.53M","1.40%"
"Dec 27, 2004","245.91","245.38","246.01","244.10","175.74M","0.22%"
"Dec 24, 2004","245.38","244.31","246.46","243.82","172.04M","0.44%"
"Dec 23, 2004","244.31","245.25","248.42","243.46","-","-0.38%"
"Dec 22, 2004","245.25","240.45","245.48","240.26","379.54M","2.00%"
"Dec 21, 2004","240.45","243.41","244.00","239.52","358.11M","-1.22%"
"Dec 20, 2004","243.41","243.61","247.18","242.36","511.66M","-0.08%"
"Dec 17, 2004","243.61","239.35","243.61","231.82","608.70M","1.78%"
"Dec 16, 2004","239.35","232.90","239.35","232.90","418.77M","2.77%"
"Dec 15, 2004","232.90","234.18","235.52","231.24","289.06M","-0.55%"
"Dec 14, 2004","234.18","236.35","239.68","233.29","453.36M","-0.92%"
"Dec 13, 2004","236.35","229.44","236.35","229.44","268.54M","3.01%"
"Dec 10, 2004","229.44","226.80","230.13","225.26","286.04M","1.16%"
"Dec 09, 2004","226.80","226.25","229.04","222.34","287.51M","0.24%"
"Dec 08, 2004","226.25","230.76","230.76","224.70","275.92M","-1.95%"
"Dec 07, 2004","230.76","230.50","230.76","227.60","171.67M","0.11%"
"Dec 06, 2004","230.50","230.08","232.86","228.93","278.37M","0.18%"
"Dec 03, 2004","230.08","231.50","232.20","229.30","269.09M","-0.61%"
"Dec 02, 2004","231.50","225.61","231.50","225.61","269.47M","2.61%"
"Dec 01, 2004","225.61","224.86","228.57","224.82","214.05M","0.33%"
"Nov 30, 2004","224.86","227.99","227.99","223.57","186.78M","-1.37%"
"Nov 29, 2004","227.99","232.93","232.97","226.49","264.06M","-2.12%"
"Nov 26, 2004","232.93","234.64","235.11","231.65","163.80M","-0.73%"
"Nov 25, 2004","234.64","235.16","235.88","232.95","185.53M","-0.22%"
"Nov 24, 2004","235.16","234.72","237.06","233.97","292.85M","0.19%"
"Nov 23, 2004","234.72","229.31","235.15","229.31","289.25M","2.36%"
"Nov 22, 2004","229.31","231.77","231.77","228.08","-","-1.06%"
"Nov 19, 2004","231.77","231.33","231.96","228.97","259.67M","0.19%"
"Nov 18, 2004","231.33","225.66","231.52","225.66","263.77M","2.51%"
"Nov 17, 2004","225.66","221.05","225.66","221.05","224.66M","2.09%"
"Nov 12, 2004","221.05","221.87","223.26","220.22","235.99M","-0.37%"
"Nov 11, 2004","221.87","226.18","227.61","219.59","317.67M","-1.91%"
"Nov 10, 2004","226.18","225.44","228.01","225.44","224.91M","0.33%"
"Nov 09, 2004","225.44","226.16","226.51","222.86","234.41M","-0.32%"
"Nov 08, 2004","226.16","232.16","232.41","225.30","255.57M","-2.58%"
"Nov 05, 2004","232.16","230.06","233.09","229.30","240.16M","0.91%"
"Nov 04, 2004","230.06","234.38","236.58","229.62","319.57M","-1.84%"
"Nov 03, 2004","234.38","232.16","236.74","232.11","451.55M","0.96%"
"Nov 02, 2004","232.16","228.58","232.26","227.12","320.26M","1.57%"
"Nov 01, 2004","228.58","229.00","231.14","227.23","301.45M","-0.18%"
"Oct 28, 2004","229.00","225.66","229.00","225.28","181.14M","1.48%"
"Oct 27, 2004","225.66","221.43","226.92","221.43","452.14M","1.91%"
"Oct 26, 2004","221.43","219.08","221.64","217.31","194.94M","1.07%"
"Oct 25, 2004","219.08","222.44","222.44","217.06","186.54M","-1.51%"
"Oct 22, 2004","222.44","222.02","224.82","221.19","301.75M","0.19%"
"Oct 21, 2004","222.02","222.21","223.41","221.30","216.55M","-0.09%"
"Oct 20, 2004","222.21","225.51","225.66","221.19","203.40M","-1.46%"
"Oct 19, 2004","225.51","223.34","226.80","223.34","303.51M","0.97%"
"Oct 18, 2004","223.34","224.77","226.55","222.28","237.07M","-0.64%"
"Oct 15, 2004","224.77","223.19","225.37","221.82","302.57M","0.71%"
"Oct 14, 2004","223.19","226.30","226.30","222.12","245.84M","-1.37%"
"Oct 13, 2004","226.30","222.90","228.04","222.48","326.78M","1.53%"
"Oct 12, 2004","222.90","227.87","228.50","221.18","360.51M","-2.18%"
"Oct 11, 2004","227.87","229.51","232.41","226.73","395.40M","-0.71%"
"Oct 08, 2004","229.51","224.32","229.51","223.46","440.35M","2.31%"
"Oct 07, 2004","224.32","222.87","225.86","222.34","432.57M","0.65%"
"Oct 06, 2004","222.87","216.12","222.87","215.93","420.10M","3.12%"
"Oct 05, 2004","216.12","219.88","220.57","214.32","277.84M","-1.71%"
"Oct 04, 2004","219.88","217.22","220.49","215.58","272.20M","1.22%"
"Oct 01, 2004","217.22","219.54","222.02","216.11","245.23M","-1.06%"
"Sep 30, 2004","219.54","222.20","223.27","217.70","417.81M","-1.20%"
"Sep 29, 2004","222.20","222.94","224.15","221.37","352.83M","-0.33%"
"Sep 28, 2004","222.94","220.83","223.46","218.03","319.41M","0.96%"
"Sep 27, 2004","220.83","223.07","223.97","219.72","312.86M","-1.00%"
"Sep 24, 2004","223.07","222.77","226.40","221.77","519.74M","0.13%"
"Sep 23, 2004","222.77","214.91","223.03","212.90","547.59M","3.66%"
"Sep 22, 2004","214.91","211.93","215.38","211.65","371.40M","1.41%"
"Sep 21, 2004","211.93","203.73","211.93","202.13","390.56M","4.02%"
"Sep 20, 2004","203.73","208.33","208.33","200.42","351.62M","-2.21%"
"Sep 17, 2004","208.33","217.05","217.05","207.63","453.96M","-4.02%"
"Sep 16, 2004","217.05","216.16","217.70","213.26","321.82M","0.41%"
"Sep 15, 2004","216.16","217.05","219.82","215.18","503.27M","-0.41%"
"Sep 14, 2004","217.05","210.60","217.05","210.60","333.46M","3.06%"
"Sep 13, 2004","210.60","210.04","211.26","208.66","291.52M","0.27%"
"Sep 10, 2004","210.04","213.98","213.98","209.60","310.90M","-1.84%"
"Sep 09, 2004","213.98","214.68","215.54","212.13","379.92M","-0.33%"
"Sep 08, 2004","214.68","211.19","215.72","210.63","464.29M","1.65%"
"Sep 07, 2004","211.19","208.52","211.88","208.52","492.28M","1.28%"
"Sep 06, 2004","208.52","207.75","208.86","205.75","329.58M","0.37%"
"Sep 03, 2004","207.75","205.26","208.00","204.70","350.49M","1.21%"
"Sep 02, 2004","205.26","205.12","207.03","203.09","268.89M","0.07%"
"Sep 01, 2004","205.12","202.18","206.30","202.18","300.21M","1.45%"
"Aug 31, 2004","202.18","198.55","202.43","197.53","250.85M","1.83%"
"Aug 27, 2004","198.55","195.72","198.62","195.72","206.64M","1.45%"
"Aug 26, 2004","195.72","195.58","196.75","193.84","169.80M","0.07%"
"Aug 25, 2004","195.58","196.64","197.39","194.78","188.10M","-0.54%"
"Aug 24, 2004","196.64","193.64","196.64","193.40","201.74M","1.55%"
"Aug 23, 2004","193.64","192.86","194.13","191.51","184.49M","0.40%"
"Aug 20, 2004","192.86","191.88","192.86","190.53","161.84M","0.51%"
"Aug 19, 2004","191.88","192.68","194.43","191.25","187.47M","-0.42%"
"Aug 18, 2004","192.68","194.60","195.84","191.90","258.58M","-0.99%"
"Aug 17, 2004","194.60","188.32","194.60","188.32","271.14M","3.33%"
"Aug 16, 2004","188.32","188.26","188.61","186.52","146.82M","0.03%"
"Aug 13, 2004","188.26","187.75","188.57","186.00","191.62M","0.27%"
"Aug 12, 2004","187.75","189.09","189.51","186.92","165.27M","-0.71%"
"Aug 11, 2004","189.09","193.93","194.83","188.49","236.29M","-2.50%"
"Aug 10, 2004","193.93","192.48","194.13","190.52","224.22M","0.75%"
"Aug 09, 2004","192.48","191.88","196.09","191.71","285.74M","0.31%"
"Aug 06, 2004","191.88","193.44","193.44","189.68","259.98M","-0.81%"
"Aug 05, 2004","193.44","190.49","194.01","190.49","312.54M","1.55%"
"Aug 04, 2004","190.49","194.27","194.47","189.67","228.25M","-1.95%"
"Aug 03, 2004","194.27","196.98","197.54","193.12","316.22M","-1.38%"
"Aug 02, 2004","196.98","193.81","197.06","193.81","436.55M","1.64%"
"Jul 30, 2004","193.81","191.11","194.12","191.01","297.60M","1.41%"
"Jul 29, 2004","191.11","190.19","191.54","189.45","293.77M","0.48%"
"Jul 28, 2004","190.19","187.75","190.22","187.41","238.81M","1.30%"
"Jul 27, 2004","187.75","186.45","187.75","184.98","227.74M","0.70%"
"Jul 26, 2004","186.45","189.04","190.38","185.61","219.30M","-1.37%"
"Jul 23, 2004","189.04","186.29","189.11","186.16","211.79M","1.48%"
"Jul 22, 2004","186.29","187.80","187.80","185.41","143.14M","-0.80%"
"Jul 21, 2004","187.80","188.81","190.82","186.14","236.92M","-0.53%"
"Jul 20, 2004","188.81","189.45","190.99","187.42","230.12M","-0.34%"
"Jul 19, 2004","189.45","191.57","191.84","188.04","251.01M","-1.11%"
"Jul 16, 2004","191.57","189.66","191.57","188.84","336.57M","1.01%"
"Jul 15, 2004","189.66","186.35","189.75","185.40","255.83M","1.78%"
"Jul 14, 2004","186.35","184.93","186.36","184.34","215.69M","0.77%"
"Jul 13, 2004","184.93","183.68","186.84","182.74","266.25M","0.68%"
