"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 22, 2006","406.83","396.44","408.91","396.44","666.55M","2.62%"
"Oct 15, 2006","396.44","384.86","401.89","383.34","1.51B","3.01%"
"Oct 08, 2006","384.86","367.38","386.43","365.94","1.28B","4.76%"
"Oct 01, 2006","367.38","369.25","370.96","362.24","998.79M","-0.51%"
"Sep 24, 2006","369.25","363.90","374.67","359.32","1.18B","1.47%"
"Sep 17, 2006","363.90","381.44","386.46","362.28","1.10B","-4.60%"
"Sep 10, 2006","381.44","373.72","382.30","368.79","1.25B","2.07%"
"Sep 03, 2006","373.72","374.15","383.90","371.33","1.06B","-0.11%"
"Aug 27, 2006","374.15","368.62","374.24","365.20","685.44M","1.50%"
"Aug 20, 2006","368.62","373.85","375.68","361.74","739.31M","-1.40%"
"Aug 13, 2006","373.85","374.18","387.88","369.25","1.09B","-0.09%"
"Aug 06, 2006","374.18","361.60","380.27","356.52","1.35B","3.48%"
"Jul 30, 2006","361.60","361.02","365.74","351.47","990.83M","0.16%"
"Jul 23, 2006","361.02","349.89","370.30","346.98","1.48B","3.18%"
"Jul 16, 2006","349.89","338.32","353.47","321.96","1.26B","3.42%"
"Jul 09, 2006","338.32","362.02","365.49","337.29","964.10M","-6.55%"
"Jul 02, 2006","362.02","354.53","364.81","345.54","1.32B","2.11%"
"Jun 25, 2006","354.53","331.32","355.89","314.92","1.95B","7.01%"
"Jun 18, 2006","331.32","340.48","353.78","327.82","1.50B","-2.69%"
"Jun 11, 2006","340.48","348.03","351.08","315.58","1.89B","-2.17%"
"Jun 04, 2006","348.03","392.86","392.86","343.58","1.76B","-11.41%"
"May 28, 2006","392.86","385.93","394.28","364.06","1.81B","1.80%"
"May 21, 2006","385.93","396.44","397.74","352.78","2.21B","-2.65%"
"May 14, 2006","396.44","419.71","419.71","389.43","1.33B","-5.54%"
"May 07, 2006","419.71","442.13","450.50","418.58","1.38B","-5.07%"
"Apr 30, 2006","442.13","438.80","450.85","435.71","941.54M","0.76%"
"Apr 23, 2006","438.80","450.76","457.13","433.36","1.34B","-2.65%"
"Apr 16, 2006","450.76","422.12","450.76","417.05","1.29B","6.78%"
"Apr 09, 2006","422.12","442.84","442.84","417.37","1.10B","-4.68%"
"Apr 02, 2006","442.84","429.11","446.33","429.11","1.50B","3.20%"
"Mar 26, 2006","429.11","432.74","434.01","407.16","2.04B","-0.84%"
"Mar 19, 2006","432.74","446.88","448.68","431.45","1.63B","-3.16%"
"Mar 12, 2006","446.88","425.22","449.41","425.22","1.61B","5.09%"
"Mar 05, 2006","425.22","463.66","467.95","414.65","2.09B","-8.29%"
"Feb 26, 2006","463.66","468.38","481.92","462.06","1.56B","-1.01%"
"Feb 19, 2006","468.38","462.44","472.10","459.78","1.30B","1.28%"
"Feb 12, 2006","462.44","447.73","467.07","429.45","1.43B","3.29%"
"Feb 05, 2006","447.73","442.28","454.33","434.00","1.31B","1.23%"
"Jan 29, 2006","442.28","453.15","458.45","439.57","1.23B","-2.40%"
"Jan 22, 2006","453.15","444.66","464.76","431.10","1.62B","1.91%"
"Jan 15, 2006","444.66","419.05","447.43","416.57","1.58B","6.11%"
"Jan 01, 2006","419.05","397.78","423.54","393.99","1.33B","5.35%"
"Dec 25, 2005","397.78","389.20","400.12","388.24","1.19B","2.20%"
"Dec 18, 2005","389.20","377.17","391.12","375.37","1.12B","3.19%"
"Dec 11, 2005","377.17","374.96","384.39","373.16","1.06B","0.59%"
"Dec 04, 2005","374.96","385.74","392.88","372.73","1.50B","-2.79%"
"Nov 27, 2005","385.74","367.60","391.08","362.67","1.43B","4.93%"
"Nov 20, 2005","367.60","353.14","372.21","350.45","1.45B","4.09%"
"Nov 13, 2005","353.14","340.96","353.96","340.25","1.04B","3.57%"
"Nov 06, 2005","340.96","331.52","350.98","331.21","1.51B","2.85%"
"Oct 30, 2005","331.52","310.39","333.37","310.39","443.87M","6.81%"
"Oct 23, 2005","310.39","314.29","324.39","307.68","772.35M","-1.24%"
"Oct 16, 2005","314.29","314.40","322.30","306.33","970.53M","-0.03%"
"Oct 09, 2005","314.40","334.14","340.82","310.55","1.16B","-5.91%"
"Oct 02, 2005","334.14","333.33","358.10","324.13","1.93B","0.24%"
"Sep 25, 2005","333.33","332.50","337.27","325.05","1.24B","0.25%"
"Sep 18, 2005","332.50","332.94","340.15","330.21","1.58B","-0.13%"
"Sep 11, 2005","332.94","322.03","337.74","321.11","1.91B","3.39%"
"Sep 04, 2005","322.03","317.02","322.03","311.82","1.10B","1.58%"
"Aug 28, 2005","317.02","300.20","320.10","297.38","1.02B","5.60%"
"Aug 21, 2005","300.20","284.57","300.56","284.57","965.53M","5.49%"
"Aug 14, 2005","284.57","281.76","286.66","276.83","1.07B","1.00%"
"Aug 07, 2005","281.76","299.45","301.26","281.07","930.57M","-5.91%"
"Jul 31, 2005","299.45","296.15","301.63","293.26","1.32B","1.11%"
"Jul 24, 2005","296.15","291.88","297.31","286.74","1.18B","1.46%"
"Jul 17, 2005","291.88","284.27","294.19","282.37","1.09B","2.68%"
"Jul 10, 2005","284.27","278.42","287.79","275.73","1.26B","2.10%"
"Jul 03, 2005","278.42","276.17","279.63","269.80","1.17B","0.81%"
"Jun 26, 2005","276.17","270.33","276.17","264.64","1.00B","2.16%"
"Jun 19, 2005","270.33","265.29","271.87","264.27","894.93M","1.90%"
"Jun 12, 2005","265.29","257.25","267.55","255.22","915.24M","3.13%"
"Jun 05, 2005","257.25","260.52","260.52","253.01","884.82M","-1.26%"
"May 29, 2005","260.52","244.53","261.34","241.39","1.15B","6.54%"
"May 22, 2005","244.53","254.65","254.65","238.91","796.08M","-3.97%"
"May 15, 2005","254.65","253.26","256.34","247.72","830.26M","0.55%"
"May 08, 2005","253.26","249.51","253.26","243.09","1.06B","1.50%"
"May 01, 2005","249.51","235.92","251.81","235.92","1.14B","5.76%"
"Apr 24, 2005","235.92","247.31","248.96","231.70","805.27M","-4.61%"
"Apr 17, 2005","247.31","238.53","249.53","228.88","1.15B","3.68%"
"Apr 10, 2005","238.53","257.86","259.69","235.93","899.84M","-7.50%"
"Apr 03, 2005","257.86","257.41","262.29","251.87","799.09M","0.17%"
"Mar 27, 2005","257.41","255.03","259.83","242.44","970.90M","0.93%"
"Mar 20, 2005","255.03","253.49","255.25","241.59","984.89M","0.61%"
"Mar 13, 2005","253.49","275.73","275.73","238.75","1.31B","-8.07%"
"Mar 06, 2005","275.73","276.63","279.36","273.57","989.48M","-0.33%"
"Feb 27, 2005","276.63","280.31","284.10","271.69","1.15B","-1.31%"
"Feb 20, 2005","280.31","272.93","280.67","264.04","1.07B","2.70%"
"Feb 13, 2005","272.93","277.36","283.25","268.68","1.38B","-1.60%"
"Feb 06, 2005","277.36","278.13","284.03","270.95","1.53B","-0.28%"
"Jan 30, 2005","278.13","270.74","282.78","268.51","1.88B","2.73%"
"Jan 23, 2005","270.74","269.18","276.62","262.47","1.66B","0.58%"
"Jan 16, 2005","269.18","263.63","269.18","263.60","691.31M","2.11%"
"Jan 09, 2005","263.63","251.85","267.50","251.42","2.05B","4.17%"
"Jan 02, 2005","253.08","249.72","256.02","242.38","1.17B","1.35%"
"Dec 26, 2004","249.72","245.38","251.06","244.10","773.64M","1.77%"
"Dec 19, 2004","245.38","243.61","248.42","239.52","1.42B","0.73%"
"Dec 12, 2004","243.61","229.44","243.61","229.44","2.04B","6.18%"
"Dec 05, 2004","229.44","230.08","232.86","222.34","1.30B","-0.28%"
"Nov 28, 2004","230.08","232.93","232.97","223.57","1.20B","-1.22%"
"Nov 21, 2004","232.93","231.77","237.06","228.08","931.43M","0.50%"
"Nov 14, 2004","231.77","221.05","231.96","221.05","748.09M","4.85%"
"Nov 07, 2004","221.05","232.16","232.41","219.59","1.27B","-4.79%"
"Oct 31, 2004","232.16","229.00","236.74","227.12","1.63B","1.38%"
"Oct 24, 2004","229.00","222.44","229.00","217.06","1.01B","2.95%"
"Oct 17, 2004","222.44","224.77","226.80","221.19","1.26B","-1.04%"
"Oct 10, 2004","224.77","229.51","232.41","221.18","1.63B","-2.07%"
"Oct 03, 2004","229.51","217.22","229.51","214.32","1.84B","5.66%"
"Sep 26, 2004","217.22","223.07","224.15","216.11","1.65B","-2.62%"
"Sep 19, 2004","223.07","208.33","226.40","200.42","2.18B","7.08%"
"Sep 12, 2004","208.33","210.04","219.82","207.63","1.90B","-0.81%"
"Sep 05, 2004","210.04","207.75","215.72","205.75","1.98B","1.10%"
"Aug 29, 2004","207.75","198.55","208.00","197.53","1.17B","4.63%"
"Aug 22, 2004","198.55","192.86","198.62","191.51","950.78M","2.95%"
"Aug 15, 2004","192.86","188.26","195.84","186.52","1.03B","2.44%"
"Aug 08, 2004","188.26","191.88","196.09","186.00","1.10B","-1.89%"
"Aug 01, 2004","191.88","193.81","197.54","189.67","1.55B","-1.00%"
"Jul 25, 2004","193.81","189.04","194.12","184.98","1.28B","2.52%"
"Jul 18, 2004","189.04","191.57","191.84","185.41","1.07B","-1.32%"
"Jul 11, 2004","191.57","183.27","191.57","182.74","1.21B","4.53%"
"Jul 04, 2004","183.27","184.16","187.08","179.94","915.68M","-0.48%"
"Jun 27, 2004","184.16","173.55","184.90","172.93","1.02B","6.11%"
"Jun 20, 2004","173.55","169.64","173.95","166.30","677.93M","2.30%"
"Jun 13, 2004","169.64","176.64","176.64","168.27","632.23M","-3.96%"
"Jun 06, 2004","176.64","177.08","180.49","174.92","989.32M","-0.25%"
"May 30, 2004","177.08","173.28","177.08","166.72","830.48M","2.19%"
"May 23, 2004","173.28","166.29","174.61","166.29","1.36B","4.20%"
"May 16, 2004","166.29","165.31","167.75","158.04","701.53M","0.59%"
"May 09, 2004","165.31","170.02","174.13","163.81","1.01B","-2.77%"
"May 02, 2004","170.02","180.23","183.74","168.99","1.42B","-5.66%"
"Apr 25, 2004","180.23","194.31","196.01","174.71","1.25B","-7.25%"
"Apr 18, 2004","194.31","192.69","200.26","191.37","1.02B","0.84%"
"Apr 11, 2004","192.69","195.05","195.72","183.28","1.34B","-1.21%"
"Apr 04, 2004","195.05","204.85","206.11","193.01","1.33B","-4.78%"
"Mar 28, 2004","204.85","208.36","213.15","198.80","1.83B","-1.68%"
"Mar 21, 2004","208.36","200.24","209.13","199.79","2.43B","4.06%"
"Mar 14, 2004","200.24","193.64","200.24","191.23","1.36B","3.41%"
"Mar 07, 2004","193.64","191.66","198.62","191.42","1.85B","1.03%"
"Feb 29, 2004","191.66","188.89","193.65","186.76","1.17B","1.47%"
"Feb 22, 2004","188.89","186.04","190.54","182.27","1.29B","1.53%"
"Feb 15, 2004","186.04","190.00","199.30","181.03","1.13B","-2.08%"
"Feb 08, 2004","190.00","169.66","192.46","165.66","1.42B","11.99%"
"Feb 01, 2004","169.66","172.59","175.16","166.78","257.37M","-1.70%"
"Jan 25, 2004","172.59","185.18","186.58","169.83","966.31M","-6.80%"
"Jan 18, 2004","185.18","183.01","189.92","177.13","1.01B","1.19%"
"Jan 11, 2004","183.01","199.26","201.90","182.40","1.62B","-8.16%"
"Jan 04, 2004","199.26","191.48","199.69","186.71","2.04B","4.06%"
"Dec 28, 2003","191.48","179.97","191.69","178.59","927.68M","6.40%"
"Dec 21, 2003","179.97","182.06","187.01","175.36","1.89B","-1.15%"
"Dec 14, 2003","182.06","169.55","182.10","169.55","2.03B","7.38%"
"Dec 07, 2003","169.55","165.05","171.01","164.72","2.08B","2.73%"
"Nov 30, 2003","165.05","146.18","167.46","146.18","1.17B","12.91%"
"Nov 16, 2003","146.18","160.81","161.81","146.18","941.55M","-9.10%"
"Nov 09, 2003","160.81","157.08","162.81","151.22","1.58B","2.37%"
"Nov 02, 2003","157.08","157.54","165.41","154.04","2.02B","-0.29%"
"Oct 26, 2003","157.54","148.66","157.76","143.92","1.06B","5.97%"
"Oct 19, 2003","148.66","153.82","156.65","146.91","1.20B","-3.35%"
"Oct 12, 2003","153.82","154.21","157.56","147.41","2.14B","-0.25%"
"Oct 05, 2003","154.21","142.10","164.43","142.10","3.46B","8.52%"
"Sep 28, 2003","142.10","137.59","144.17","128.34","1.83B","3.28%"
"Sep 21, 2003","137.59","136.64","141.48","136.03","1.44B","0.70%"
"Sep 14, 2003","136.64","127.15","136.64","126.03","1.85B","7.46%"
"Sep 07, 2003","127.15","116.32","128.06","114.70","1.48B","9.31%"
"Aug 31, 2003","116.32","116.12","117.62","115.43","607.71M","0.17%"
"Aug 24, 2003","116.12","120.01","120.74","114.12","777.31M","-3.24%"
"Aug 17, 2003","120.01","118.77","120.20","114.79","753.00M","1.04%"
"Aug 10, 2003","118.77","115.58","120.75","114.68","958.05M","2.76%"
"Aug 03, 2003","115.58","106.21","115.84","106.21","1.29B","8.82%"
"Jul 27, 2003","106.21","105.61","106.52","104.04","366.54M","0.57%"
"Jul 20, 2003","105.61","108.57","109.26","103.19","549.81M","-2.73%"
"Jul 13, 2003","108.57","104.55","109.93","104.55","895.62M","3.85%"
"Jul 06, 2003","104.55","105.03","105.47","101.82","593.85M","-0.46%"
"Jun 29, 2003","105.03","109.81","109.94","104.29","551.60M","-4.35%"
"Jun 22, 2003","109.81","107.84","110.13","106.51","485.28M","1.83%"
"Jun 15, 2003","107.84","107.14","113.14","106.59","983.15M","0.65%"
"Jun 08, 2003","107.14","109.73","109.73","103.96","612.74M","-2.36%"
"Jun 01, 2003","109.73","113.81","116.33","109.29","958.59M","-3.58%"
"May 25, 2003","113.81","110.56","116.14","109.76","1.56B","2.94%"
"May 18, 2003","110.56","103.06","110.56","101.84","934.42M","7.28%"
"May 11, 2003","103.06","106.40","108.20","101.68","776.24M","-3.14%"
"May 04, 2003","106.40","113.01","114.07","105.76","951.51M","-5.85%"
"Apr 27, 2003","113.01","113.41","116.24","112.33","1.06B","-0.35%"
"Apr 20, 2003","113.41","112.54","115.76","110.67","1.20B","0.77%"
"Apr 13, 2003","112.54","105.66","114.54","105.66","898.13M","6.51%"
"Apr 06, 2003","105.66","104.15","108.97","101.56","1.32B","1.45%"
"Mar 30, 2003","104.15","96.31","105.04","93.71","872.35M","8.14%"
"Mar 23, 2003","96.31","94.07","97.22","87.92","689.50M","2.38%"
"Mar 16, 2003","94.07","106.04","106.04","89.51","766.68M","-11.29%"
"Mar 09, 2003","106.04","109.61","111.11","103.92","500.95M","-3.26%"
"Mar 02, 2003","109.61","115.74","115.74","100.61","857.23M","-5.30%"
"Feb 23, 2003","115.74","117.54","120.15","110.19","886.75M","-1.53%"
"Feb 16, 2003","117.54","110.14","120.26","108.11","1.47B","6.72%"
"Feb 02, 2003","110.14","110.32","111.63","103.58","775.40M","-0.16%"
"Jan 26, 2003","110.32","108.26","110.32","105.49","987.84M","1.90%"
"Jan 19, 2003","108.26","103.48","108.82","101.44","689.67M","4.62%"
"Jan 12, 2003","103.48","102.04","105.05","100.38","625.67M","1.41%"
"Jan 05, 2003","102.04","108.38","108.38","96.65","782.77M","-5.85%"
"Dec 29, 2002","108.38","104.64","108.38","101.50","531.14M","3.57%"
"Dec 22, 2002","104.64","112.86","112.95","100.02","1.05B","-7.28%"
"Dec 15, 2002","112.86","130.47","130.86","108.79","984.81M","-13.50%"
"Dec 08, 2002","130.47","132.87","132.87","125.07","876.63M","-1.81%"
"Dec 01, 2002","132.87","133.00","134.08","130.19","375.22M","-0.10%"
"Nov 24, 2002","133.00","135.01","135.80","123.86","679.17M","-1.49%"
"Nov 17, 2002","135.01","135.98","142.51","130.00","1.79B","-0.71%"
"Nov 10, 2002","135.98","132.22","135.98","119.90","1.63B","2.84%"
"Nov 03, 2002","132.22","102.17","144.08","101.89","2.67B","29.41%"
"Oct 27, 2002","102.17","104.12","106.25","100.44","549.03M","-1.87%"
"Oct 20, 2002","104.12","99.04","105.23","97.55","1.07B","5.13%"
"Oct 13, 2002","99.04","93.07","99.04","89.59","645.43M","6.41%"
"Oct 06, 2002","93.07","89.33","93.63","86.89","526.36M","4.19%"
"Sep 29, 2002","89.33","88.78","92.21","86.81","356.51M","0.62%"
"Sep 22, 2002","88.78","93.25","93.87","87.63","344.06M","-4.79%"
"Sep 15, 2002","93.25","92.49","93.65","90.09","325.61M","0.82%"
"Sep 08, 2002","92.49","96.53","96.56","88.71","382.31M","-4.19%"
"Sep 01, 2002","96.53","95.47","96.53","91.88","375.09M","1.11%"
"Aug 25, 2002","95.47","93.50","96.14","91.27","319.96M","2.11%"
"Aug 18, 2002","93.50","99.22","99.22","92.67","423.39M","-5.76%"
"Aug 11, 2002","99.22","104.16","104.16","95.00","485.59M","-4.74%"
"Aug 04, 2002","104.16","107.82","109.88","103.26","678.76M","-3.39%"
"Jul 28, 2002","107.82","100.69","109.81","98.83","715.24M","7.08%"
"Jul 21, 2002","100.69","104.73","104.73","96.34","602.62M","-3.86%"
"Jul 14, 2002","104.73","94.99","108.04","92.41","1.07B","10.25%"
"Jul 07, 2002","94.99","93.51","94.99","85.42","650.12M","1.58%"
"Jun 30, 2002","93.51","93.80","96.17","85.14","536.46M","-0.31%"
"Jun 23, 2002","93.80","92.20","94.21","85.36","498.18M","1.74%"
"Jun 16, 2002","92.20","94.65","96.06","89.97","365.45M","-2.59%"
"Jun 09, 2002","94.65","101.51","101.51","93.40","337.41M","-6.76%"
"Jun 02, 2002","101.51","104.14","106.11","100.42","279.59M","-2.53%"
"May 26, 2002","104.14","108.94","112.18","101.33","327.64M","-4.41%"
"May 19, 2002","108.94","106.10","109.72","104.62","277.42M","2.68%"
"May 12, 2002","106.10","116.39","116.95","104.55","388.77M","-8.84%"
"May 05, 2002","116.39","114.69","122.71","112.06","474.83M","1.48%"
"Apr 28, 2002","114.69","120.41","120.41","112.08","310.56M","-4.75%"
"Apr 21, 2002","120.41","119.71","120.50","114.51","268.81M","0.58%"
"Apr 14, 2002","119.71","122.40","126.76","116.96","655.50M","-2.20%"
"Apr 07, 2002","122.40","118.64","124.72","113.21","848.49M","3.17%"
"Mar 31, 2002","118.64","116.79","118.64","111.82","338.63M","1.58%"
"Mar 24, 2002","116.79","117.92","121.73","115.48","690.36M","-0.96%"
"Mar 17, 2002","117.92","107.72","118.49","104.44","552.86M","9.47%"
"Mar 10, 2002","107.72","117.05","117.06","104.68","276.75M","-7.97%"
"Mar 03, 2002","117.05","114.71","119.68","112.42","480.80M","2.04%"
"Feb 24, 2002","114.71","111.66","114.88","107.16","283.93M","2.73%"
"Feb 17, 2002","111.66","114.79","115.26","109.57","201.85M","-2.73%"
"Feb 10, 2002","114.79","112.55","119.77","112.28","493.25M","1.99%"
"Feb 03, 2002","112.55","133.75","133.75","107.75","525.36M","-15.85%"
"Jan 27, 2002","133.75","128.71","135.00","120.70","587.74M","3.92%"
"Jan 20, 2002","128.71","130.12","131.23","123.38","473.92M","-1.08%"
"Jan 13, 2002","130.12","136.16","139.14","126.36","661.86M","-4.44%"
"Jan 06, 2002","136.16","142.73","150.72","134.55","1.07B","-4.60%"
"Dec 30, 2001","142.73","140.78","142.74","136.01","347.70M","3.56%"
"Dec 23, 2001","137.83","127.21","139.61","124.97","688.14M","8.35%"
"Dec 16, 2001","127.21","127.62","130.69","123.49","264.21M","-0.32%"
"Dec 09, 2001","127.62","126.63","130.45","123.80","660.23M","0.78%"
"Dec 02, 2001","126.63","116.34","128.43","111.26","1.08B","8.84%"
"Nov 25, 2001","116.34","117.19","122.08","105.51","901.97M","-0.73%"
"Nov 18, 2001","117.19","113.71","124.38","113.71","1.01B","3.06%"
"Nov 11, 2001","113.71","100.81","115.67","99.64","826.92M","12.80%"
"Nov 04, 2001","100.81","100.70","106.46","98.64","826.28M","0.11%"
"Oct 28, 2001","100.70","99.16","100.80","95.67","503.84M","1.55%"
"Oct 21, 2001","99.16","88.23","99.16","87.62","803.16M","12.39%"
"Oct 14, 2001","88.23","84.31","89.90","82.47","723.88M","4.65%"
"Oct 07, 2001","84.31","75.99","87.96","72.63","556.64M","10.95%"
"Sep 30, 2001","75.99","76.26","78.89","75.15","323.34M","-0.35%"
"Sep 23, 2001","76.26","74.93","77.57","71.94","290.33M","4.38%"
"Sep 16, 2001","73.06","79.38","79.52","68.82","400.77M","-7.96%"
"Sep 09, 2001","79.38","96.28","96.62","78.43","281.95M","-17.55%"
"Sep 02, 2001","96.28","98.79","99.34","93.43","267.71M","-2.54%"
"Aug 26, 2001","98.79","100.50","104.24","96.54","318.77M","-1.70%"
"Aug 19, 2001","100.50","97.37","100.50","94.00","368.66M","3.21%"
"Aug 12, 2001","97.37","94.01","98.79","86.60","372.63M","3.57%"
"Aug 05, 2001","94.01","101.02","102.60","90.82","269.75M","-6.94%"
"Jul 29, 2001","101.02","97.65","102.67","97.30","309.21M","3.45%"
"Jul 22, 2001","97.65","96.85","102.54","92.70","466.64M","0.83%"
"Jul 15, 2001","96.85","89.41","99.00","85.10","547.87M","8.32%"
"Jul 08, 2001","89.41","101.69","105.10","83.27","501.49M","-12.08%"
"Jul 01, 2001","101.69","112.04","115.14","100.04","289.34M","-9.24%"
"Jun 24, 2001","112.04","111.20","113.76","106.57","320.12M","0.76%"
"Jun 17, 2001","111.20","118.40","122.47","105.86","356.43M","-6.08%"
"Jun 10, 2001","118.40","121.38","121.38","111.52","353.61M","-2.46%"
"Jun 03, 2001","121.38","112.71","123.18","109.62","434.06M","7.69%"
"May 27, 2001","112.71","119.68","119.77","100.31","413.60M","-5.82%"
"May 20, 2001","119.68","127.98","131.05","115.26","422.61M","-6.05%"
"May 13, 2001","127.39","117.79","127.39","115.12","507.74M","8.15%"
"May 06, 2001","117.79","125.30","130.28","115.96","462.87M","-5.99%"
"Apr 29, 2001","125.30","123.63","133.29","116.83","809.04M","1.35%"
"Apr 22, 2001","123.63","96.58","126.30","96.58","609.39M","28.01%"
"Apr 15, 2001","96.58","89.40","96.91","88.62","453.98M","8.03%"
"Apr 08, 2001","89.40","82.37","91.62","80.67","366.09M","8.53%"
"Apr 01, 2001","82.37","80.23","85.42","76.82","326.37M","2.67%"
"Mar 25, 2001","80.23","83.66","84.61","70.69","232.26M","-4.10%"
"Mar 18, 2001","83.66","87.63","90.38","82.46","269.07M","-4.53%"
"Mar 11, 2001","87.63","95.14","96.48","79.29","308.90M","-7.89%"
"Feb 25, 2001","95.14","83.45","97.23","83.45","323.56M","14.01%"
"Feb 18, 2001","83.45","101.69","101.69","67.97","560.46M","-17.94%"
"Feb 11, 2001","101.69","95.46","102.20","89.43","282.06M","6.53%"
"Feb 04, 2001","95.46","105.47","105.47","92.67","259.23M","-9.49%"
"Jan 28, 2001","105.47","107.43","108.98","102.62","247.90M","-1.82%"
"Jan 21, 2001","107.43","114.01","114.80","106.17","306.42M","-5.77%"
"Jan 14, 2001","114.01","109.65","114.44","102.42","378.13M","3.98%"
"Jan 07, 2001","109.65","100.07","116.63","98.52","434.42M","9.57%"
"Dec 31, 2000","100.07","94.37","103.68","90.99","176.10M","6.04%"
"Dec 17, 2000","94.37","94.23","95.18","89.57","170.15M","0.15%"
"Dec 10, 2000","94.23","97.99","102.19","84.84","277.92M","-3.84%"
"Dec 03, 2000","97.99","79.78","107.81","71.09","342.78M","22.83%"
"Nov 26, 2000","79.78","108.09","112.46","77.92","334.84M","-26.19%"
"Nov 19, 2000","108.09","128.32","128.32","103.33","231.85M","-15.77%"
"Nov 12, 2000","128.32","138.01","138.50","126.67","206.61M","-7.02%"
"Nov 05, 2000","138.01","148.03","148.20","132.98","261.58M","-6.77%"
"Oct 29, 2000","148.03","132.28","149.33","131.88","325.41M","11.91%"
"Oct 22, 2000","132.28","135.81","137.35","130.65","257.81M","-2.60%"
"Oct 15, 2000","135.81","130.15","140.59","130.15","337.47M","4.35%"
"Oct 08, 2000","130.15","124.60","133.68","120.31","367.77M","4.45%"
"Oct 01, 2000","124.60","113.50","125.34","111.27","234.93M","9.78%"
"Sep 24, 2000","113.50","111.00","115.53","110.40","191.62M","2.16%"
"Sep 17, 2000","111.10","114.66","115.60","103.10","233.50M","-3.10%"
"Sep 10, 2000","114.66","121.72","122.44","110.69","261.03M","-5.80%"
"Sep 03, 2000","121.72","130.70","133.09","119.10","297.47M","-6.87%"
"Aug 27, 2000","130.70","130.52","134.84","128.84","190.48M","0.14%"
"Aug 20, 2000","130.52","131.97","133.52","123.43","234.42M","-1.10%"
"Aug 13, 2000","131.97","133.04","136.74","128.12","190.45M","-0.80%"
"Aug 06, 2000","133.04","137.89","137.89","124.92","145.02M","-3.52%"
"Jul 30, 2000","137.89","141.30","143.04","136.65","146.03M","-2.41%"
"Jul 23, 2000","141.30","136.01","141.30","133.79","176.65M","3.89%"
"Jul 16, 2000","136.01","135.22","136.01","124.76","158.54M","0.58%"
"Jul 09, 2000","135.22","143.44","150.18","132.32","174.85M","-5.73%"
"Jul 02, 2000","143.44","144.66","147.70","139.50","122.33M","-0.84%"
"Jun 25, 2000","144.66","149.31","150.29","143.22","140.21M","-3.11%"
"Jun 18, 2000","149.31","143.51","150.31","140.51","145.48M","4.04%"
"Jun 11, 2000","143.51","164.61","165.13","142.14","182.29M","-12.82%"
"Jun 04, 2000","164.61","165.20","168.91","160.21","191.85M","-0.36%"
"May 28, 2000","165.20","159.22","169.55","154.59","209.62M","3.76%"
"May 21, 2000","159.22","164.49","164.49","150.57","163.68M","-3.20%"
"May 14, 2000","164.49","176.04","176.27","161.23","107.92M","-6.31%"
"May 07, 2000","175.57","180.86","182.69","169.42","192.40M","-2.92%"
"Apr 30, 2000","180.86","192.06","196.00","174.31","256.99M","-5.83%"
"Apr 23, 2000","192.06","169.86","192.57","164.75","302.07M","13.07%"
"Apr 16, 2000","169.86","183.67","183.67","163.91","201.07M","-7.52%"
"Apr 09, 2000","183.67","169.01","184.62","164.01","281.59M","8.67%"
"Apr 02, 2000","169.01","159.20","171.26","151.87","224.29M","6.16%"
"Mar 26, 2000","159.20","176.69","178.53","152.01","199.00M","-9.90%"
"Mar 19, 2000","176.69","178.41","184.56","167.40","152.35M","-0.96%"
"Mar 05, 2000","178.41","167.84","185.38","163.13","205.84M","6.30%"
"Feb 27, 2000","167.84","156.18","174.08","151.12","263.51M","7.47%"
"Feb 20, 2000","156.18","153.64","156.32","131.71","181.45M","1.65%"
"Feb 13, 2000","153.64","155.98","161.07","147.52","139.76M","-1.50%"
"Feb 06, 2000","155.98","168.71","173.76","148.91","195.69M","-7.55%"
"Jan 30, 2000","168.71","181.72","184.01","153.79","210.33M","-7.16%"
"Jan 23, 2000","181.72","172.58","188.14","164.20","209.37M","5.30%"
"Jan 16, 2000","172.58","191.10","206.18","169.28","268.41M","-9.69%"
"Jan 09, 2000","191.10","158.37","193.32","152.93","254.81M","20.67%"
"Jan 02, 2000","158.37","152.09","178.02","152.09","212.80M","4.13%"
